timestamp;station;username;tag;text;value;operatorType;originTable;alarmType;categoryNumber;offTimestamp
2026-03-30T22:15:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:15:01.000Z;Haukland;AGC;HAUKLAND_SKRSTMVT_KONTROLL_AGC_DB_SP;AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;31,6;HAUKLAND.SKRSTMVT.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:14:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:13:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:12:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:11:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:10:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:09:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:08:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:07:00.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:06:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:05:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:04:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:03:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:02:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:02:01.000Z;Honnefoss;AGC;HONNE_SPJODEVT_KONTROLL_AGC_DB_SP;AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;20,7;HONNE.SPJODEVT.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:01:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:00:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:00:01.000Z;Haukland;AGC;HAUKLAND_SKRSTMVT_KONTROLL_AGC_DB_SP;AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;32,2;HAUKLAND.SKRSTMVT.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:00:01.000Z;Honnefoss;AGC;HONNE_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;1;HONNE.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:59:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:58:02.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:57:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:56:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:55:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:54:02.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:53:02.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:52:02.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:51:02.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:50:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
